"hfpxzc href","qBF1Pd","MW4etd","UY7F9","W4Efsd","W4Efsd 2","W4Efsd 3","W4Efsd 4","W4Efsd 5","lcr4fd href","Cw1rxd","R8c4Qb","Cw1rxd 2","R8c4Qb 2","W4Efsd 6","UsdlK","Jn12ke src","ah5Ghc","doJOZc","ah5Ghc 2"
"https://www.google.com/maps/place/Perfecto+Robotics+Private+Limited/data=!4m7!3m6!1s0x3bc2953c7b962c45:0xd2e338474be4878b!8m2!3d18.4478906!4d73.820876!16s%2Fg%2F11csb15snb!19sChIJRSyWezyVwjsRi4fkS0c449I?authuser=0&hl=en&rclk=1","Perfecto Robotics Private Limited","4.6","(20)","Automation company","·","B8, Shreya Business Hub","Closed","· Opens 9 am Tue","http://www.perfectorobotics.com/","","Website","","Directions","·","097113 67382","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Very innovative and creative team.""","",""
"https://www.google.com/maps/place/Pentagon+Assembly+Automation+Pvt+Ltd.,+Unit+I/data=!4m7!3m6!1s0x3bc2b92b209eeb5f:0xf025e988762adc33!8m2!3d18.6549696!4d73.7930125!16s%2Fg%2F11k3th9qpc!19sChIJX-ueICu5wjsRM9wqdojpJfA?authuser=0&hl=en&rclk=1","Pentagon Assembly Automation Pvt Ltd., Unit I","4.7","(15)","Industrial equipment supplier","·","Plot 15/A ,15/A part","","","http://www.pentagonassembly.com/","","Website","","Directions","","020 6630 2970","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Industrial automation machine for automobile, pharma , medical.""","",""
"https://www.google.com/maps/place/AlfaOne+Technologies+Pvt.+Ltd./data=!4m7!3m6!1s0x3bc2eabbc4ec30cd:0x4e3d43a26b6def7d!8m2!3d18.4901334!4d73.8571809!16s%2Fg%2F11c4b6rhjg!19sChIJzTDsxLvqwjsRfe9ta6JDPU4?authuser=0&hl=en&rclk=1","AlfaOne Technologies Pvt. Ltd.","4.5","(25)","Home automation company","·","44, Electronic Co-Op. Estate, Satara Road, opposite Utsav Hotel","Closed","· Opens 10 am Tue","","","Directions","","","","","","","",""
"https://www.google.com/maps/place/Softcon+Systems+Private+Limited/data=!4m7!3m6!1s0x3bc2b989e3703be7:0xc462cb22a90722ae!8m2!3d18.6206818!4d73.7466434!16s%2Fg%2F11gzdh_5c!19sChIJ5ztw44m5wjsRriIHqSLLYsQ?authuser=0&hl=en&rclk=1","Softcon Systems Private Limited","4.3","(67)","Automation company","·","S. No. 80/02, Off Mumbai- Bangalore Highway, Tathawade, next to JSPM Campus","Closed","· Opens 9 am Tue","http://www.snautomation.co.in/","","Website","","Directions","·","088888 25314","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Best company in the field of","","industrial Automation"
"https://www.google.com/maps/place/The+World+of+Automation-HVAC,+Industrial+Automation+PLC,SCADA,SERVO,+AutoCAD,Eplan+Training+Institute+in+Pune/data=!4m7!3m6!1s0x3bc2c1be59badf4b:0xc4c5c2512f6b98dd!8m2!3d18.5173127!4d73.8415572!16s%2Fg%2F11qh65yv9b!19sChIJS9-6Wb7BwjsR3ZhrL1HCxcQ?authuser=0&hl=en&rclk=1","The World of Automation-HVAC, Industrial Automation PLC,SCADA,SERVO, AutoCAD,Eplan Training Institute in Pune","4.9","(578)","Training center","·","Office No-13/14,3Rd Floor, Fergusson College Rd, opp. Cafe Goodluck, above Tiranga Hotel","Closed","· Opens 10 am Tue","","","","","Directions","·","098222 94913","","","",""
"https://www.google.com/maps/place/SUSAN+AUTOMATIONS+INDIA+PRIVATE+LIMITED/data=!4m7!3m6!1s0x3bc2bfe41c382c71:0x88391b25c056e128!8m2!3d18.5193054!4d73.7783982!16s%2Fg%2F11qntrc2d4!19sChIJcSw4HOS_wjsRKOFWwCUbOYg?authuser=0&hl=en&rclk=1","SUSAN AUTOMATIONS INDIA PRIVATE LIMITED","5.0","(1)","Industrial equipment supplier","·","30, Dr. Homi Bhabha Rd","Closed","· Opens 9:30 am Tue","http://www.ensoautomationindia.com/","","Directions","","Website","·","070660 37953","","Online appointments","","On-site services not available"
"https://www.google.com/maps/place/Enso+Automation+Pvt.Ltd/data=!4m7!3m6!1s0x3bc2b9ba30466e01:0x9372f4055dc307f9!8m2!3d18.5953428!4d73.7600288!16s%2Fg%2F11ng0m8qf5!19sChIJAW5GMLq5wjsR-QfDXQX0cpM?authuser=0&hl=en&rclk=1","Enso Automation Pvt.Ltd","4.5","(2)","Automation company","·","WING-B, Enso, House 15","Closed","· Opens 9 am Tue","http://www.ensoautomationindia.com/","","Website","","Directions","","","","","",""
"https://www.google.com/maps/place/Rajdeep+Automation/data=!4m7!3m6!1s0x3bc29572a806617b:0x652a8a79078c3ff0!8m2!3d18.4576094!4d73.8066848!16s%2Fg%2F1tfpy92d!19sChIJe2EGqHKVwjsR8D-MB3mKKmU?authuser=0&hl=en&rclk=1","Rajdeep Automation","4.0","(25)","Automation company","·","143, Sinhagad Road Dhayri, Sinhagad Road Vadgaon Dhayari","Closed","· Opens 9:15 am Tue","","","","","Directions","·","020 2439 3755","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Nice company....""","",""
"https://www.google.com/maps/place/Master+Automation+And+Robotics+Private+Limited/data=!4m7!3m6!1s0x3bc2c78c00000001:0x4c7343b7f6f6a53b!8m2!3d18.6411121!4d73.8301975!16s%2Fg%2F1tf46lr3!19sChIJAQAAAIzHwjsRO6X29rdDc0w?authuser=0&hl=en&rclk=1","Master Automation And Robotics Private Limited","4.6","(7)","Material handling equipment supplier","·","J-523, M I D C, Bhosari, Opposite Dairy Tops, Bhosari","Closed","· Opens 8 am Tue","http://laquantatechnology.com/","","Directions","","Website","·","020 2543 8525","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Nice company....""","",""
"https://www.google.com/maps/place/Kuksons+Electronics+Private+Limited,+Bhosari/data=!4m7!3m6!1s0x3bc2c065a7c56561:0x7a93cc4d06cb12aa!8m2!3d18.6407778!4d73.8338481!16s%2Fg%2F1tkbwp31!19sChIJYWXFp2XAwjsRqhLLBk3Mk3o?authuser=0&hl=en&rclk=1","Kuksons Electronics Private Limited, Bhosari","3.6","(116)","Automation company","·","Unit 14, Electronic Sadan III","Closed","· Opens 9 am Tue","https://kuksons.com/m/contact.html","","Website","","Directions","·","020 3054 6106","","","",""
"https://www.google.com/maps/place/SL+Tech+Automation/data=!4m7!3m6!1s0x3bc2b769937d3f1d:0x954a8e1e83cc1cdd!8m2!3d18.6757383!4d73.7887493!16s%2Fg%2F11n0kbpw7v!19sChIJHT99k2m3wjsR3RzMgx6OSpU?authuser=0&hl=en&rclk=1","SL Tech Automation","4.6","(14)","Automation company","·","Haveli, Gat No.162B, Tower Line, Tal, near Avishkar Motors","Closed","· Opens 8 am Tue","http://www.sltechindia.com/","","Website","","Directions","·","099229 29776","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Very innovative and creative team.""","",""
"https://www.google.com/maps/place/Pentagon+Assembly+Automation+Pvt+Ltd.,+Unit+I/data=!4m7!3m6!1s0x3bc2b92b209eeb5f:0xf025e988762adc33!8m2!3d18.6549696!4d73.7930125!16s%2Fg%2F11k3th9qpc!19sChIJX-ueICu5wjsRM9wqdojpJfA?authuser=0&hl=en&rclk=1","Pentagon Assembly Automation Pvt Ltd., Unit I","4.7","(15)","Industrial equipment supplier","·","Plot 15/A ,15/A part","","","","","","","Directions","","020 6630 2970","","","",""
"https://www.google.com/maps/place/AlfaOne+Technologies+Pvt.+Ltd./data=!4m7!3m6!1s0x3bc2eabbc4ec30cd:0x4e3d43a26b6def7d!8m2!3d18.4901334!4d73.8571809!16s%2Fg%2F11c4b6rhjg!19sChIJzTDsxLvqwjsRfe9ta6JDPU4?authuser=0&hl=en&rclk=1","AlfaOne Technologies Pvt. Ltd.","4.5","(25)","Home automation company","·","44, Electronic Co-Op. Estate, Satara Road, opposite Utsav Hotel","Closed","· Opens 10 am Tue","https://www.google.com/aclk?sa=L&ai=DChsSEwiw3Ofg0LGUAxXP_0wCHfRvF6AYACICCAEQARoCdG0&co=1&ase=2&gclid=Cj0KCQjw_IXQBhCkARIsADqELbLv7MaX9mlIWItWq50Pp1tC2t5wTbkMOPAuk5FhP5Fu0lbuoS9BYDkaAp2LEALw_wcB&cid=CAAS0wHkaPo0_gPXdysjV3gvHgnAw-Bsjx-wgN3M88TNvQmBqzi8UemXXqV2yk4RGhf2QgxXEGvLFkLq_OjoDqWvuFzH9R6IY2K9KVc1j8thxt4KGb1rXzYcaFi8OgRXRVQpQS8GAmA6dAH_FXf7jXdRwj7QjvOqKGGKOvzIkWm-5ItUU-f__A5fNyUFJGJZvG4p-znR3VWmy8nx8nrubS8Suqu7aJIB-FbeboJcWOVXNbrhlCKbbKEuEhvWmAanpBgJGmOp4I5aLv4dcUqYFGYycZz2FeJ5&cce=2&category=acrcp_v1_32&sig=AOD64_2u5T5cDRLEtEIQ3bt469K1m1HKCA&adurl&q&ctype=99&nis=6","","Directions","","Website","","","","","",""
"https://www.google.com/maps/place/DNYAN+Automation+Private+Limited/data=!4m7!3m6!1s0x3bc2c1ccfe014515:0x8fa9e2418ca44ea9!8m2!3d18.5032413!4d73.9227631!16s%2Fg%2F11j0td_j2v!19sChIJFUUB_szBwjsRqU6kjEHiqY8?authuser=0&hl=en&rclk=1","DNYAN Automation Private Limited","5.0","(6)","Automation company","·","B- 11, Shivam Complex Shankarmath 411013, Solapur - Pune Hwy","Closed","· Opens 9 am Tue","http://www.dnyan.co.in/","","Website","","Directions","·","094223 32946","","","",""
"https://www.google.com/maps/place/Virtuoso+Projects+%26+Engineers+Pvt.+Ltd.+%7C+Automation+Company/data=!4m7!3m6!1s0x3bc2c3d805118681:0xa24629139eeec53b!8m2!3d18.5434674!4d73.9362663!16s%2Fg%2F11c1xnvw_2!19sChIJgYYRBdjDwjsRO8XunhMpRqI?authuser=0&hl=en&rclk=1","Virtuoso Projects & Engineers Pvt. Ltd. | Automation Company","4.0","(157)","Automation company","·","·","Closed","· Opens 9:30 am Tue","https://www.vpel.in/","","Website","","Directions","108, 109, Mundhwa - Kharadi Rd, next to Columbia Asia Hospital","083800 96751","","On-site services","","Online appointments"
"https://www.google.com/maps/place/Autobot+Systems+And+Automation-Robot+Torch+Cleaning+Station%2FAutomatic+Torch+Cleaning+Station+Manufacturer+in+India/data=!4m7!3m6!1s0x3bc2b835288df34b:0x84a2fec4e604e9f4!8m2!3d18.6811044!4d73.7910443!16s%2Fg%2F11b77vbws8!19sChIJS_ONKDW4wjsR9OkE5sT-ooQ?authuser=0&hl=en&rclk=1","Autobot Systems And Automation-Robot Torch Cleaning Station/Automatic Torch Cleaning Station Manufacturer in India","4.7","(26)","Automation company","·","Gat no 117, Talawade Rd, opposite Pandurang Hotel","Closed","· Opens 9:30 am Tue","http://www.autobotsystems.com/","","Website","","Directions","·","084463 64335","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Great team and good technical capabilities.""","",""
"https://www.google.com/maps/place/Nutech+Industrial+Automation/data=!4m7!3m6!1s0x3bc2b93e58db6fcb:0x7149a80b79501080!8m2!3d18.6252291!4d73.8071289!16s%2Fg%2F11gvcwk50z!19sChIJy2_bWD65wjsRgBBQeQuoSXE?authuser=0&hl=en&rclk=1","Nutech Industrial Automation","5.0","(7)","Industrial equipment supplier","·","Shop #3, Jhamtani Chambers Nr, chowk, Old Mumbai - Pune Hwy","Closed","· Opens 10 am Tue","","","Directions","","","·","078880 08701","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Prompt reply and very nice pricing.""","",""
"https://www.google.com/maps/place/Render+Automation+Private+Limited/data=!4m7!3m6!1s0x3bc2eac27e4b6efd:0x8269401f0598caa5!8m2!3d18.4497048!4d73.841689!16s%2Fg%2F11h91qnbj3!19sChIJ_W5LfsLqwjsRpcqYBR9AaYI?authuser=0&hl=en&rclk=1","Render Automation Private Limited","5.0","(9)","Industrial equipment supplier","·","PRISTINE PACIFIC, Office No: 1&2,Survey No 39/11A","Closed","· Opens 10 am Tue","http://www.rendertechindia.com/","","Website","","Directions","·","086980 09335","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Fast Response & Great service""","",""
"https://www.google.com/maps/place/iAutomation+Training+Hub+-+Pune/data=!4m7!3m6!1s0x3bc2bf0cee4ec0a9:0xf269c6d50e1c415f!8m2!3d18.5180107!4d73.8420672!16s%2Fg%2F11ynzms62j!19sChIJqcBO7gy_wjsRX0EcDtXGafI?authuser=0&hl=en&rclk=1","iAutomation Training Hub - Pune","4.8","(205)","Training center","·","·","Closed","· Opens 10:15 am Tue","https://www.iautomationtraininghub.com/","","Website","","Directions","3rd floor, Office 26-27, Fergusson College Road Deccan Gymkhana Cafe Goodluck Chowk Sagar Arcade, above Metro Shoes, opposite Westside Mall","070830 73434","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""... feel much better prepared for a career in","","industrial automation"
"https://www.google.com/maps/place/BBS+Automation+India+Pvt+Ltd/data=!4m7!3m6!1s0x3bc2b9cbdb496b19:0xf740b7c8cf9b3ea0!8m2!3d18.6418554!4d73.8335174!16s%2Fg%2F11q35y1bmm!19sChIJGWtJ28u5wjsRoD6bz8i3QPc?authuser=0&hl=en&rclk=1","BBS Automation India Pvt Ltd","4.6","(8)","Automation company","·","·","Closed","· Opens 9 am Tue","http://www.bbsautomation.com/","","Website","","Directions","PCNDTA Sector No 7, Plot No 18/11","","","","",""
"https://www.google.com/maps/place/Robo+Sapiens+Automation/data=!4m7!3m6!1s0x3bc2bf6a12c155eb:0xce1cdfc68409c192!8m2!3d18.5128611!4d73.815596!16s%2Fg%2F11h7zbw4qs!19sChIJ61XBEmq_wjsRksEJhMbfHM4?authuser=0&hl=en&rclk=1","Robo Sapiens Automation","4.6","(11)","Automation company","·","8A, Ratnaprabha Society, 67","Open 24 hours","","http://robosapiensautomation.com/","","Website","","Directions","·","090759 50000","","","",""
"https://www.google.com/maps/place/S-TECH+AUTOMATION+SYSTEMS+-Vacuum%2FFlow+Tester,Sealing+Connector+Manufacturer+Pune%7CIndia,Leak+Tester%2FTesting+Machine+In+Pune/data=!4m7!3m6!1s0x3bc2b87d332a691d:0xab1a26bca4690f4!8m2!3d18.6354061!4d73.8281237!16s%2Fg%2F11sjlwzxzn!19sChIJHWkqM324wjsR9JBGymuisQo?authuser=0&hl=en&rclk=1","S-TECH AUTOMATION SYSTEMS -Vacuum/Flow Tester,Sealing Connector Manufacturer Pune|India,Leak Tester/Testing Machine In Pune","4.4","(20)","Automation company","·","BLOCK NUMBER J BLOCK, SHOP NO 05 PLOT NO J, PAP-123, 124","Closed","· Opens 9:30 am Tue","https://www.stechautomation.in/","","Website","","Directions","·","098601 50299","","","",""
"https://www.google.com/maps/place/Garud+Automation/data=!4m7!3m6!1s0x3bc2953fff9756df:0x7e425f9ce4c375c0!8m2!3d18.4424464!4d73.8249323!16s%2Fg%2F11j8k8dyfb!19sChIJ31aX_z-VwjsRwHXD5JxfQn4?authuser=0&hl=en&rclk=1","Garud Automation","4.7","(6)","Industrial equipment supplier","·","No. 27, 1, Narhe Industrial Estate Rd","Closed","· Opens 9 am Tue","https://www.garudautomation.com/index.html","","Website","","Directions","·","096046 82845","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Good company for customised industrial automation and material handling.""","",""
"https://www.google.com/maps/place/TRIZ+Automations+%26+Robotics+Pvt.+Ltd.+-+Best+Automations+%26+Robotics+in+Pune+India/data=!4m7!3m6!1s0x3bc2ecc6abffffff:0xf2c6badef969b98f!8m2!3d18.3636861!4d73.8522505!16s%2Fg%2F11tk24d0vg!19sChIJ____q8bswjsRj7lp-d66xvI?authuser=0&hl=en&rclk=1","TRIZ Automations & Robotics Pvt. Ltd. - Best Automations & Robotics in Pune India","4.9","(17)","Automation company","·","Taluka - Bhor, Banglore Highway","Closed","· Opens 9 am Tue","http://www.trizsystems.com/","","Website","","Directions","·","096231 35885","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""We highly recommend TRIZ for","","industrial"
"https://www.google.com/maps/place/SP+Engineers+Pune+-+Plant+1/data=!4m7!3m6!1s0x3bc2b70ae8f00a1f:0x4f1ad5057f0f077!8m2!3d18.6872909!4d73.792801!16s%2Fg%2F1ydpv9j61!19sChIJHwrw6Aq3wjsRd_DwV1Ct8QQ?authuser=0&hl=en&rclk=1","SP Engineers Pune - Plant 1","4.6","(91)","Automation company","·","·","Closed","· Opens 10 am Tue","http://www.spengineerspune.com/","","Website","","Directions","No, 73(A, Gat, Plot 17, Sonawane Wasti Rd","089563 21653","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Excellent products
Experienced Team
Exceptional service!""","",""
"https://www.google.com/maps/place/General+Industrial+Controls+Private+Limited+%28+GIC+%29/data=!4m7!3m6!1s0x3bc2b9c745555555:0xe9364b8b778438c6!8m2!3d18.6257204!4d73.8284128!16s%2Fg%2F1tdp81xv!19sChIJVVVVRce5wjsRxjiEd4tLNuk?authuser=0&hl=en&rclk=1","General Industrial Controls Private Limited ( GIC )","4.3","(172)","Electronics Company","·","·","Closed","· Opens 9 am Tue","https://www.gicindia.com/","","Website","","Directions","T - 107","","","On-site services","",""
"https://www.google.com/maps/place/Just+Engineering+Pvt.Ltd.-+PLC,+SCADA,+Automation+Training+Institute+Pimpri-Chinchwad/data=!4m7!3m6!1s0x3bc2b9252bbe3773:0x32bd13da63a69f64!8m2!3d18.6398822!4d73.7936151!16s%2Fg%2F11g0mhv60c!19sChIJcze-KyW5wjsRZJ-mY9oTvTI?authuser=0&hl=en&rclk=1","Just Engineering Pvt.Ltd.- PLC, SCADA, Automation Training Institute Pimpri-Chinchwad","4.8","(288)","Training center","·","2nd Floor, F.M.City Centre, Above TJSB Bank, Opposite Raka Gas Agency, Chinchwad Station, Chowk, Old Mumbai - Pune Hwy","Closed","· Opens 10 am Tue","https://www.justengg.com/","","Website","","Directions","·","098229 07307","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Highly recommended for anyone interested in","","industrial automation"
"https://www.google.com/maps/place/SUYASH+TECHNOLOGIES+%7C+Siemens+PLC+and+VFD+Supplier+and+Dealer/data=!4m7!3m6!1s0x3bc2bf24611ca1ad:0xdaa7756ace512787!8m2!3d18.5148823!4d73.7607212!16s%2Fg%2F11fkn0fytl!19sChIJraEcYSS_wjsRhydRzmp1p9o?authuser=0&hl=en&rclk=1","SUYASH TECHNOLOGIES | Siemens PLC and VFD Supplier and Dealer","4.3","(9)","Industrial equipment supplier","·","Unnamed Road","Closed","· Opens 9:30 am Tue","http://suyashtechnologies.com/","","Website","","Directions","·","074474 56055","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Strongly recommend for","","industrial automation"
"https://www.google.com/maps/place/CYGNII+Automation+Pvt.+Ltd./data=!4m7!3m6!1s0x3bc2b7536bc8b86b:0x8fb7b65aea4ed456!8m2!3d18.6310186!4d73.837786!16s%2Fg%2F11rh_6b83_!19sChIJa7jIa1O3wjsRVtRO6lq2t48?authuser=0&hl=en&rclk=1","CYGNII Automation Pvt. Ltd.","4.9","(7)","Automation company","·","W-84","Closed","· Opens 8 am Tue","http://cygnii.com/","","Website","","Directions","·","086000 25628","","On-site services","","Online appointments"
